OPE ID,SchoolName,Address,City,StateCode,ZipCode,Province,Country,PostalCode
003694,ST MICHAELS COLLEGE,WINOOSKI PARK,COLCHESTER,VT,05439,NA,NA,NA
003696,UNIVERSITY OF VERMONT,85 SOUTH PROSPECT STREET,BURLINGTON,VT,05405,NA,NA,NA
003697,VERMONT COLLEGE OF FINE ARTS,33 COLLEGE STREET,MONTPELIER,VT,05602,NA,NA,NA
003698,VERMONT TECHNICAL COLLEGE,MAIN STREET,RANDOLPH CENTER,VT,05061,NA,NA,NA
003702,AVERETT UNIVERSITY,420 WEST MAIN ST,DANVILLE,VA,24541,NA,NA,NA
003703,BLUEFIELD COLLEGE,3000 COLLEGE AVENUE,BLUEFIELD,VA,24605,NA,NA,NA
003704,BRIDGEWATER COLLEGE,402 EAST COLLEGE STREET,BRIDGEWATER,VA,22812,NA,NA,NA
003705,COLLEGE OF WILLIAM & MARY,105 JAMESTOWN ROAD,WILLIAMSBURG,VA,23187,NA,NA,NA
003706,CHRISTOPHER NEWPORT UNIVERSITY,1 AVENUE OF THE ARTS,NEWPORT NEWS,VA,23606,NA,NA,NA
003707,RICHARD BLAND COLLEGE,8311 HALIFAX ROAD,PETERSBURG,VA,23805,NA,NA,NA
003708,EASTERN MENNONITE UNIVERSITY,1200 PARK ROAD,HARRISONBURG,VA,22802,NA,NA,NA
003709,EMORY & HENRY COLLEGE,ONE GARNAND DRIVE,EMORY,VA,24327,NA,NA,NA
003711,FERRUM COLLEGE,215 FERRUM MOUNTAIN ROAD,FERRUM,VA,24088,NA,NA,NA
003712,TIDEWATER COMMUNITY COLLEGE,300 GRANBY STREET,NORFOLK,VA,23510,NA,NA,NA
003713,HAMPDEN-SYDNEY COLLEGE,PO BOX 726,HAMPDEN-SYDNEY,VA,23943,NA,NA,NA
003714,HAMPTON UNIVERSITY,200 WILLIAM R. HARVEY WAY,HAMPTON,VA,23668,NA,NA,NA
003715,HOLLINS UNIVERSITY,8060 QUADRANGLE LANE  BOX 9718,ROANOKE,VA,24020,NA,NA,NA
003719,LONGWOOD UNIVERSITY,201 HIGH STREET,FARMVILLE,VA,23909,NA,NA,NA
003720,UNIVERSITY OF LYNCHBURG,1501 LAKESIDE DRIVE,LYNCHBURG,VA,24501,NA,NA,NA
003721,JAMES MADISON UNIVERSITY,SOUTH MAIN STREET,HARRISONBURG,VA,22807,NA,NA,NA
003723,MARY BALDWIN COLLEGE,FINANCIAL AID OFFICE,STAUNTON,VA,24401,NA,NA,NA
003724,MARYMOUNT UNIVERSITY,2807 NO GLEBE ROAD,ARLINGTON,VA,22207,NA,NA,NA
003726,AMERICAN NATIONAL UNIVERSITY,1813 EAST MAIN STREET,SALEM,VA,24153,NA,NA,NA
003727,NORTHERN VA CMTY CLG,8333 LITTLE RIVER TURNPIKE,ANNANDALE,VA,22003,NA,NA,NA
003728,OLD DOMINION UNIVERSITY,FIN. AID-121 ROLLINS HALL,NORFOLK,VA,23529,NA,NA,NA
003732,RADFORD UNIVERSITY,P.O. BOX 6905,RADFORD,VA,24142,NA,NA,NA
003733,RANDOLPH-MACON COLLEGE,P.O. BOX 5005,ASHLAND,VA,23005,NA,NA,NA
003734,RANDOLPH COLLEGE,2500 RIVERMONT AVE,LYNCHBURG,VA,24503,NA,NA,NA
003735,VIRGINIA COMMONWEALTH UNIVERSITY,901 W FRANKLIN ST,RICHMOND,VA,23284,NA,NA,NA
003736,ROANOKE COLLEGE,221 COLLEGE LANE,SALEM,VA,24153,NA,NA,NA
003737,SHENANDOAH UNIVERSITY,1460 UNIVERSITY DRIVE,WINCHESTER,VA,22601,NA,NA,NA
003738,SOUTHERN VIRGINIA UNIVERSITY,ONE UNIVERSITY HILL DRIVE,BUENA VISTA,VA,24416,NA,NA,NA
003742,SWEET BRIAR COLLEGE,134 CHAPEL DRIVE,SWEET BRIAR,VA,24595,NA,NA,NA
003744,UNIVERSITY OF RICHMOND,**,RICHMOND,VA,23173,NA,NA,NA
003745,UNIVERSITY OF VIRGINIA - SFS,1847 UNIVERSITY AVENUE,CHARLOTTESVILLE,VA,22903,NA,NA,NA
003746,UNIVERSITY OF MARY WASHINGTON,OFFICE OF FINANCIAL AID,FREDERICKSBURG,VA,22401,NA,NA,NA
003747,UNIV OF VIRGINIA'S COLLEGE AT WISE,1 COLLEGE AVENUE,WISE,VA,24293,NA,NA,NA
003748,EASTERN SHORE COMMUNITY COLLEGE,29300 LANKFORD HIGHWAY,MELFA,VA,23410,NA,NA,NA
003749,GEORGE MASON UNIVERSITY,4400 UNIV DRIVE,FAIRFAX,VA,22030,NA,NA,NA
003751,PATRICK HENRY COMMUNITY COLLEGE,645 PATRIOT AVENUE,MARTINSVILLE,VA,24112,NA,NA,NA
003753,VIRGINIA MILITARY INSTITUTE,**,LEXINGTON,VA,24450,NA,NA,NA
003754,VIRGINIA POLYTECH INST & STATE UNIV,210 BURRUS HALL,BLACKSBURG,VA,24061,NA,NA,NA
003758,DANVILLE COMMUNITY COLLEGE,1008 SOUTH MAIN STREET,DANVILLE,VA,24541,NA,NA,NA
003759,J. SARGEANT REYNOLDS COMMUNITY CLG,PO BOX 85622,RICHMOND,VA,23285,NA,NA,NA
003760,VIRGINIA WESTERN CMTY COLLEGE,POST OFFICE BOX 14007,ROANOKE,VA,24038,NA,NA,NA
003761,WYTHEVILLE COMMUNITY COLLEGE,1000 EAST MAIN STREET,WYTHEVILLE,VA,24382,NA,NA,NA
003762,VIRGINIA UNIVERSITY OF LYNCHBURG,2058 GARFIELD AVENUE,LYNCHBURG,VA,24501,NA,NA,NA
003764,VIRGINIA STATE UNIVERSITY,"1 HAYDEN DR,VIRGINIA HL, RM317",PETERSBURG,VA,23806,NA,NA,NA
003765,NORFOLK STATE UNIVERSITY,700 PARK AVENUE,NORFOLK,VA,23504,NA,NA,NA
003766,VIRGINIA UNION UNIVERSITY,1500 NO LOMBARDY STREET,RICHMOND,VA,23220,NA,NA,NA
003767,VIRGINIA WESLEYAN UNIVERSITY,5817 WESLEYAN DRIVE,VIRGINIA BEACH,VA,23455,NA,NA,NA
003768,WASHINGTON & LEE UNIVERSITY,204 WEST WASHINGTON STREET,LEXINGTON,VA,24450,NA,NA,NA
003769,BELLEVUE COLLEGE,3000 LANDERHOLM CIRCLE SE,BELLEVUE,WA,98007,NA,NA,NA
003770,BIG BEND COMMUNITY COLLEGE,7662 CHANUTE ST,MOSES LAKE,WA,98837,NA,NA,NA
003771,CENTRAL WASHINGTON UNIVERSITY,400 E UNIVERSITY WAY,ELLENSBURG,WA,98926,NA,NA,NA
003772,CENTRALIA COLLEGE,600 CENTRALIA COLLEGE BOULEVARD,CENTRALIA,WA,98531,NA,NA,NA
003773,CLARK COLLEGE,1800 EAST MCLOUGHLIN,VANCOUVER,WA,98663,NA,NA,NA
003774,COLUMBIA BASIN COLLEGE,2600 N 20TH AVENUE,PASCO,WA,99301,NA,NA,NA
003775,EASTERN WASHINGTON UNIVERSITY,102 SUTTON HALL,CHENEY,WA,99004,NA,NA,NA
003776,EVERETT COMMUNITY COLLEGE,2000 TOWER STREET,EVERETT,WA,98201,NA,NA,NA
003777,HERITAGE UNIVERSITY,3240 FORT ROAD,TOPPENISH,WA,98948,NA,NA,NA
003778,GONZAGA UNIVERSITY,502 EAST BOONE AVENUE,SPOKANE,WA,99258,NA,NA,NA
003779,GRAYS HARBOR COLLEGE,1620 EDWARD P. SMITH DR.,ABERDEEN,WA,98520,NA,NA,NA
003780,GREEN RIVER COLLEGE,12401 SO EAST 320TH STREET,AUBURN,WA,98092,NA,NA,NA
003781,HIGHLINE COLLEGE,2400 S 240TH ST PO BOX 98000,DES MOINES,WA,98198,NA,NA,NA
003782,LOWER COLUMBIA COLLEGE,1600 MAPLE ST/PO BOX 3010,LONGVIEW,WA,98632,NA,NA,NA
003783,NORTHWEST UNIVERSITY,PO BOX 579,KIRKLAND,WA,98083,NA,NA,NA
003784,OLYMPIC COLLEGE,1600 CHESTER AVE,BREMERTON,WA,98337,NA,NA,NA
003785,PACIFIC LUTHERAN UNIVERSITY,**,TACOMA,WA,98447,NA,NA,NA
003786,PENINSULA COLLEGE,1502 E LAURIDSEN,PORT ANGELES,WA,98362,NA,NA,NA
003787,SEATTLE CENTRAL COMMUNITY COLLEGE,1701 BROADWAY,SEATTLE,WA,98122,NA,NA,NA
003788,SEATTLE PACIFIC UNIVERSITY,3307 THIRD AVE WEST,SEATTLE,WA,98119,NA,NA,NA
003790,SEATTLE UNIVERSITY,900 BROADWAY,SEATTLE,WA,98122,NA,NA,NA
003791,SHORELINE COMMUNITY COLLEGE,16101 GREENWOOD AVE NORTH,SEATTLE,WA,98133,NA,NA,NA
003792,SKAGIT VALLEY COLLEGE,2405 COLLEGE WAY,MOUNT VERNON,WA,98273,NA,NA,NA
003793,SPOKANE COMMUNITY COLLEGE,1810 NORTH GREEN STREET,SPOKANE,WA,99207,NA,NA,NA
003794,ST MARTIN'S UNIVERSITY,5000 ABBEY WAY,LACEY,WA,98503,NA,NA,NA
003796,TACOMA COMMUNITY COLLEGE,6501 S. 19TH ST. BLDG 18,TACOMA,WA,98466,NA,NA,NA
003797,UNIVERSITY OF PUGET SOUND,1500 NORTH WARNER,TACOMA,WA,98416,NA,NA,NA
003798,UNIVERSITY OF WASHINGTON,3917 UNIVERSITY WAY NE,SEATTLE,WA,98195,NA,NA,NA
003799,WALLA WALLA UNIVERSITY,204 S. COLLEGE AVE,COLLEGE PLACE,WA,99324,NA,NA,NA
003800,WASHINGTON STATE UNIVERSITY,1 SOUTHEAST STADIUM WAY,PULLMAN,WA,99164,NA,NA,NA
003801,WENATCHEE VALLEY COLLEGE,1300 FIFTH ST,WENATCHEE,WA,98801,NA,NA,NA
003802,WESTERN WASHINGTON UNIVERSITY,516 HIGH STREET,BELLINGHAM,WA,98225,NA,NA,NA
003803,WHITMAN COLLEGE,345 BOYER,WALLA WALLA,WA,99362,NA,NA,NA
003804,WHITWORTH UNIVERSITY,300 W. HAWTHORNE BLVD,SPOKANE,WA,99251,NA,NA,NA
003805,YAKIMA VALLEY COLLEGE,16TH AVE & NOB HILL BOULEVARD,YAKIMA,WA,98907,NA,NA,NA
003806,ALDERSON BROADDUS UNIVERSITY,101 COLLEGE HILL DRIVE,PHILIPPI,WV,26416,NA,NA,NA
003808,BETHANY COLLEGE,MAIN STREET,BETHANY,WV,26032,NA,NA,NA
003809,BLUEFIELD STATE COLLEGE,219 ROCK STREET,BLUEFIELD,WV,24701,NA,NA,NA
003810,CONCORD UNIVERSITY,VERMILLION STREET,ATHENS,WV,24712,NA,NA,NA
003811,DAVIS & ELKINS COLLEGE,100 CAMPUS DRIVE,ELKINS,WV,26241,NA,NA,NA
003812,FAIRMONT STATE UNIVERSITY,1201 LOCUST AVENUE,FAIRMONT,WV,26554,NA,NA,NA
003813,GLENVILLE STATE COLLEGE,200 HIGH STREET,GLENVILLE,WV,26351,NA,NA,NA
003815,MARSHALL UNIVERSITY,ONE JOHN MARSHALL DRIVE,HUNTINGTON,WV,25755,NA,NA,NA
003816,SOUTHERN WV COMMUNITY COLLEGE,PO BOX 2900,MT GAY,WV,25637,NA,NA,NA
003818,UNIVERSITY OF CHARLESTON,2300 MACCORKLE AVE SE,CHARLESTON,WV,25304,NA,NA,NA
003819,OHIO VALLEY COLLEGE,1 CAMPUS VIEW DRIVE,VIENNA,WV,26105,NA,NA,NA
003820,SALEM UNIVERSITY,223 W MAIN ST PO BOX 500,SALEM,WV,26426,NA,NA,NA
003822,SHEPHERD UNIVERSITY,301 NORTH KING STREET,SHEPHERDSTOWN,WV,25443,NA,NA,NA
003823,WEST LIBERTY UNIVERSITY,208 UNIVERSITY DRIVE,WEST LIBERTY,WV,26074,NA,NA,NA
003826,WEST VIRGINIA STATE UNIVERSITY,RT. 25 AND BARRON DRIVE,INSTITUTE,WV,25112,NA,NA,NA
003827,WEST VIRGINIA UNIVERSITY,UNIVERSITY AVENUE AT COLLEGE,MORGANTOWN,WV,26506,NA,NA,NA
003828,WEST VIRGINIA UNIV AT PARKERSBURG,300 CAMPUS DRIVE,PARKERSBURG,WV,26101,NA,NA,NA
003830,WEST VIRGINIA WESLEYAN COLLEGE,59 COLLEGE AVE,BUCKHANNON,WV,26201,NA,NA,NA
003831,WHEELING UNIVERSITY,316 WASHINGTON AVE,WHEELING,WV,26003,NA,NA,NA
003832,ALVERNO COLLEGE,3400 SOUTH 43RD STREET,MILWAUKEE,WI,53234,NA,NA,NA
003835,BELOIT COLLEGE,700 COLLEGE ST,BELOIT,WI,53511,NA,NA,NA
003837,CARDINAL STRITCH UNIVERSITY,6801 NORTH YATES ROAD,MILWAUKEE,WI,53217,NA,NA,NA
003838,CARROLL UNIVERSITY,100 NORTH EAST AVENUE,WAUKESHA,WI,53186,NA,NA,NA
003839,CARTHAGE COLLEGE,2001 ALFORD DRIVE,KENOSHA,WI,53141,NA,NA,NA
003840,WESTERN TECHNICAL COLLEGE,304 N. SIXTH ST.,LA CROSSE,WI,54601,NA,NA,NA
003842,CONCORDIA UNIVERSITY,12800 N LAKE SHORE DR,MEQUON,WI,53097,NA,NA,NA
003848,EDGEWOOD COLLEGE,1000 EDGEWOOD COLLEGE DRIVE,MADISON,WI,53711,NA,NA,NA
003854,LAKELAND UNIVERSITY,W3718 SOUTH DRIVE,PLYMOUTH,WI,53073,NA,NA,NA
003856,LAWRENCE UNIVERSITY,P.O. BOX 599,APPLETON,WI,54912,NA,NA,NA
003861,MARIAN UNIVERSITY,45 SO NATIONAL AVE,FOND DU LAC,WI,54935,NA,NA,NA
003863,MARQUETTE UNIVERSITY,1250 WEST WISCONSIN AVE  POB 1881,MILWAUKEE,WI,53201,NA,NA,NA
003866,MILWAUKEE AREA TECH COLLEGE,700 W STATE ST,MILWAUKEE,WI,53233,NA,NA,NA
003868,MILWAUKEE SCHOOL OF ENGINEERING,1025 N BROADWAY ST,MILWAUKEE,WI,53202,NA,NA,NA
003869,MOUNT MARY UNIVERSITY,2900 NORTH MENOMONEE RIVER PARKWAY,MILWAUKEE,WI,53222,NA,NA,NA
003875,NORTHLAND COLLEGE,1411 ELLIS AVENUE,ASHLAND,WI,54806,NA,NA,NA
003884,RIPON COLLEGE,300 SEWARD STREET,RIPON,WI,54971,NA,NA,NA
003892,ST. NORBERT COLLEGE,100 GRANT STREET,DE PERE,WI,54115,NA,NA,NA
003895,UNIVERSITY OF WISCONSIN-MADISON,333 EAST CAMPUS MALL #9701,MADISON,WI,53715,NA,NA,NA
003896,UNIVERSITY OF WISCONSIN-MILWAUKEE,2310 EAST HARTFORD,MILWAUKEE,WI,53201,NA,NA,NA
003899,UNIVERSITY OF WISCONSIN - GREEN BAY,2420 NICOLET DRIVE,GREEN BAY,WI,54311,NA,NA,NA
003911,VITERBO UNIVERSITY,900 VITERBO DRIVE,LA CROSSE,WI,54601,NA,NA,NA
003915,UNIVERSITY OF WISCONSIN-STOUT,BOWMAN HALL-FINANCIAL AID OFC,MENOMONIE,WI,54751,NA,NA,NA
003917,UNIVERSITY OF WISCONSIN-EAU CLAIRE,PARK & GARFIELD,EAU CLAIRE,WI,54702,NA,NA,NA
003919,UNIVERSITY OF WISCONSIN-LA CROSSE,1725 STATE STREET,LA CROSSE,WI,54601,NA,NA,NA
003920,UNIVERSITY OF WISCONSIN-OSHKOSH,800 ALGOMA BLVD,OSHKOSH,WI,54901,NA,NA,NA
003921,UNIVERSITY OF WISCONSIN-PLATTEVILLE,1 UNIVERSITY PLAZA,PLATTEVILLE,WI,53818,NA,NA,NA
003923,UNIVERSITY OF WISCONSIN-RIVER FALLS,410 S THIRD STREET-315 NORTH HALL,RIVER FALLS,WI,54022,NA,NA,NA
003924,UNIVERSITY OF WISCONSIN - STEVENS POINT,2100 MAIN STREET,STEVENS POINT,WI,54481,NA,NA,NA
003925,UNIVERSITY OF WISCONSIN-SUPERIOR,PO BOX 2000,SUPERIOR,WI,54880,NA,NA,NA
003926,UNIVERSITY OF WISCONSIN - WHITEWATER,800 WEST MAIN STREET,WHITEWATER,WI,53190,NA,NA,NA
003928,CASPER COLLEGE,125 COLLEGE DRIVE,CASPER,WY,82601,NA,NA,NA
003929,EASTERN WYOMING COLLEGE,3200 WEST C STREET,TORRINGTON,WY,82240,NA,NA,NA
003930,NORTHERN WYOMING COMMUNITY COLLEGE DISTR,1 WHITNEY WAY,SHERIDAN,WY,82801,NA,NA,NA
003931,NORTHWEST COLLEGE,231 W 6TH ST,POWELL,WY,82435,NA,NA,NA
003932,UNIVERSITY OF WYOMING,DEPARTMENT 3335,LARAMIE,WY,82071,NA,NA,NA
003933,WESTERN WYOMING COMMUNITY COLLEGE,PO BOX 428,ROCK SPRINGS,WY,82902,NA,NA,NA
003935,UNIV OF GUAM,UOG STATION,MANGILAO,GU,96923,NA,NA,NA
003936,PONTIFICAL CATHOLIC UNIV OF PR,2250 BLVD LUIS A FERRÉ AGUAYO,PONCE,PR,00717,NA,NA,NA
003937,UNIVERSITY OF THE SACRED HEART,PO BOX 12383,SAN JUAN,PR,00914,NA,NA,NA
003939,INTER AMERICAN UNIVERSITY OF PUERTO RICO,BARRIO CORALES SECTOR CALERO,AGUADILLA,PR,00605,NA,NA,NA
003940,INTER AMERICAN UNIVERSITY OF PUERTO RICO,HIGHWAY 1 KM 16.3,SAN JUAN,PR,00919,NA,NA,NA
003942,UNIVERSITY OF PR-CENTRAL ADMINISTRATION,CALLE GUARACANAL,SAN JUAN,PR,00936,NA,NA,NA
003943,UNIVERSITY OF PUERTO RICO - HUMACAO UNIV,100 STATE ROAD 908,HUMACAO,PR,00791,NA,NA,NA
003944,UNIVERSITY OF PUERTO RICO - MAYAGUEZ,ROAD # 2 POST STREET ALFONSO VALDEZ,MAYAGUEZ,PR,00680,NA,NA,NA
003945,UNIVERSITY OF PUERTO RICO - MEDICAL SCIE,TERRENOS CENTRO MEDICO,RIO PIEDRAS,PR,00936,NA,NA,NA
003946,UNIVERSITY OF THE VIRGIN ISLANDS,8266 JOHN BREWERS BAY,ST. THOMAS,VI,00802,NA,NA,NA
003948,SAN FRANCISCO ART INSTITUTE,800 CHESTNUT STREET,SAN FRANCISCO,CA,94133,NA,NA,NA
003954,UNIV OF CENTRAL FLORIDA,4000 CENTRAL FLORIDA BOULEVARD,ORLANDO,FL,32816,NA,NA,NA
003955,UNIVERSITY OF WEST FLORIDA,11000 UNIVERSITY PARKWAY,PENSACOLA,FL,32514,NA,NA,NA
003956,DALTON STATE COLLEGE,213 NORTH COLLEGE DRIVE,DALTON,GA,30720,NA,NA,NA
003961,HARPER COLLEGE,1200 W ALGONQUIN RD,PALATINE,IL,60067,NA,NA,NA
003965,BAY STATE COLLEGE,122 COMMONWEALTH AVE,BOSTON,MA,02116,NA,NA,NA
003966,BOSTON ARCHITECTURAL COLLEGE,320 NEWBURY ST,BOSTON,MA,02115,NA,NA,NA
003969,UNIVERSITY OF MINNESOTA-TWIN CITIES,200 FRASER HAL 106 PLEASANT SE,MINNEAPOLIS,MN,55455,NA,NA,NA
003972,BETH MEDRASH GOVOHA OF AMERICA,617 6TH ST,LAKEWOOD,NJ,08701,NA,NA,NA
003974,MESIVTHA TIFERETH JERUSALEM OF AMER,145 EAST BROADWAY,NEW YORK,NY,10002,NA,NA,NA
003976,RABBINICAL ACAD MESIVTA RABBI CHAIM,1593 CONEY ISLAND AVE,BROOKLYN,NY,11230,NA,NA,NA
003978,RABBINICAL SEMINARY OF AMERICA,92-15 69TH AVE,FOREST HILLS,NY,11375,NA,NA,NA
003981,UNC SCHOOL OF THE ARTS,1533 SOUTH MAIN STREET,WINSTON-SALEM,NC,27127,NA,NA,NA
003982,CLEVELAND INSTITUTE OF ART,11141 E BLVD,CLEVELAND,OH,44106,NA,NA,NA
003985,ORAL ROBERTS UNIVERSITY,7777 S. LEWIS AVENUE,TULSA,OK,74171,NA,NA,NA
003986,DESALES UNIVERSITY,2755 STATION AVENUE,CENTER VALLEY,PA,18034,NA,NA,NA
003987,LA ROCHE UNIVERSITY,9000 BABCOCK BLVD,PITTSBURGH,PA,15237,NA,NA,NA
003988,NEUMANN UNIVERSITY,ONE NEUMANN DRIVE,ASTON,PA,19014,NA,NA,NA
003990,FLORENCE-DARLINGTON TECH COLLEGE,2715 WEST LUCAS STREET,FLORENCE,SC,29501,NA,NA,NA
003991,GREENVILLE TECHNICAL COLLEGE,506 SOUTH PLEASANTBURG DRIVE,GREENVILLE,SC,29607,NA,NA,NA
003992,PIEDMONT TECHNICAL COLLEGE,PO BOX 1467 EMERALD ROAD,GREENWOOD,SC,29648,NA,NA,NA
003993,MIDLANDS TECHNICAL COLLEGE,POST OFFICE BOX 2408,COLUMBIA,SC,29202,NA,NA,NA
003994,SPARTANBURG COMMUNITY COLLEGE,P O BOX 4386,SPARTANBURG,SC,29305,NA,NA,NA
003995,CENTRAL CAROLINA TECHNICAL COLLEGE,506 N. GUIGNARD DRIVE,SUMTER,SC,29150,NA,NA,NA
003996,YORK TECHNICAL COLLEGE,452 SOUTH ANDERSON RD,ROCK HILL,SC,29730,NA,NA,NA
003998,CHATTANOOGA STATE COMMUNITY COLLEGE,4501 AMNICOLA HWY,CHATTANOOGA,TN,37406,NA,NA,NA
003999,CLEVELAND STATE COMMUNITY COLLEGE,3535 ADKISSON DR NW,CLEVELAND,TN,37312,NA,NA,NA
004003,CENTRAL TEXAS COLLEGE,6200 W CTRL TX EXPY PO BX 1800,KILLEEN,TX,76540,NA,NA,NA
004004,JOHN TYLER COMMUNITY COLLEGE,13101 JEFFERSON DAVIS HGWY,CHESTER,VA,23831,NA,NA,NA
004007,MADISON AREA TECHNICAL COLLEGE,1701 WRIGHT STREET,MADISON,WI,53704,NA,NA,NA
004009,MESABI RANGE COLLEGE,1001 WEST CHESTNUT STREET,VIRGINIA,MN,55792,NA,NA,NA
004024,GEORGIA NORTHWESTERN TECHNICAL COLLEGE,ONE MAURICE CULBERSON DRIVE,ROME,GA,30161,NA,NA,NA
004025,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY,1100 LIBERTY STREET,KNOXVILLE,TN,37919,NA,NA,NA
004026,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY,910 MILLER AVENUE,CROSSVILLE,TN,38555,NA,NA,NA
004027,UTAH VALLEY UNIVERSITY,800 WEST UNIVERSITY PARKWAY,OREM,UT,84058,NA,NA,NA
004033,ASHEVILLE BUNCOMBE TECH CMTY CLG,340 VICTORIA ROAD,ASHEVILLE,NC,28801,NA,NA,NA
004057,NATIONAL AMERICAN UNIVERSITY,5301 MOUNT RUSHMORE ROAD,RAPID CITY,SD,57701,NA,NA,NA
004058,GRATZ COLLEGE,7605 OLD YORK ROAD,MELROSE PARK,PA,19027,NA,NA,NA
004062,PITT COMMUNITY COLLEGE,HIGHWAY 11 SOUTH,WINTERVILLE,NC,28590,NA,NA,NA
004069,UNIVERSITY OF MINNESOTA-CROOKSTON,2700 UNIVERSITY AVENUE,CROOKSTON,MN,56716,NA,NA,NA
004071,WALSH COLLEGE OF ACCT & BUS ADMN,3838 LIVERNOIS,TROY,MI,48007,NA,NA,NA
004072,NORTHWOOD UNIVERSITY,4000 WHITING DRIVE,MIDLAND,MI,48640,NA,NA,NA
004074,SCOTT COMMUNITY COLLEGE,500 BELMONT RD,BETTENDORF,IA,52722,NA,NA,NA
004075,ESTRN IOWA COMMUNITY COLLEGE DIST,306 W RIVER DR,DAVENPORT,IA,52801,NA,NA,NA
004076,KIRKWOOD COMMUNITY COLLEGE,PO BX 2068  6301 KIRKWOOD BLVD,CEDAR RAPIDS,IA,52406,NA,NA,NA
004117,GRADY HEALTH SYSTEM,80 BUTLER ST SE,ATLANTA,GA,30303,NA,NA,NA
004143,BLESSING HOSPITAL - SCHOOL OF RADIOLOGIC,BROADWAY AT 11TH STREET,QUINCY,IL,62305,NA,NA,NA
004386,VETERAN'S MEDICAL CTR- SCH RAD TECH,ONE VETERANS DR,MINNEAPOLIS,MN,55417,NA,NA,NA
004409,RESEARCH MED CTR SCHL OF RAD TECH,2316 E MEYER BLVD,KANSAS CITY,MO,64132,NA,NA,NA
004432,METROPOLITAN COMMUNITY COLLEGE,POST OFFICE BOX 3777,OMAHA,NE,68103,NA,NA,NA
004452,MONTGOMERY COUNTY COMMUNITY COLLEGE,340 DEKALB PIKE/PO BOX 400,BLUE BELL,PA,19422,NA,NA,NA
004453,DALLAS COLLEGE - EL CENTRO,801 MAIN STREET,DALLAS,TX,75202,NA,NA,NA
004463,SOUTH UNIVERSITY - MONTGOMERY,5355 VAUGHN ROAD,MONTGOMERY,AL,36116,NA,NA,NA
004480,DE ANZA COLLEGE,21250 STEVENS CREEK BLVD,CUPERTINO,CA,95014,NA,NA,NA
004481,OHLONE COLLEGE,43600 MISSION BLVD,FREMONT,CA,94539,NA,NA,NA
004484,JOHN F. KENNEDY UNIVERSITY,100 ELLINWOOD WAY,PLEASANT HILL,CA,94523,NA,NA,NA
004503,ALTIERUS CAREER COLLEGE,1815 JET WING DRIVE,COLORADO SPRINGS,CO,80916,NA,NA,NA
004506,COLORADO MOUNTAIN COLLEGE,802 GRAND AVENUE,GLENWOOD SPRINGS,CO,81601,NA,NA,NA
004507,ALTIERUS CAREER COLLEGE,9065 GRANT STREET,THORNTON,CO,80229,NA,NA,NA
004508,UNIVERSITY OF COLORADO DENVER,1380 LAWRENCE STREET,DENVER,CO,80204,NA,NA,NA
004509,UNIV OF COLORADO AT COLO SPRINGS,1420 AUSTIN BLUFFS PARKWAY,COLORADO SPRINGS,CO,80918,NA,NA,NA
004513,HOUSATONIC COMMUNITY COLLEGE,900 LAFAYETTE BLVD,BRIDGEPORT,CT,06604,NA,NA,NA
004536,MIAMI DADE COLLEGE - KENDALL CAMPUS,11011 SOUTHWEST 104TH ST,MIAMI,FL,33176,NA,NA,NA
004549,LEEWARD COMMUNITY COLLEGE,96-045 ALA IKE,PEARL CITY,HI,96782,NA,NA,NA
004560,GEM CITY COLLEGE,700 STATE STREET,QUINCY,IL,62301,NA,NA,NA
004586,PURDUE UNIVERSITY GLOBAL,"9000 KEYSTONE CROSSING, SUITE 120",INDIANAPOLIS,IN,46240,NA,NA,NA
004587,NORTHEAST IOWA COMMUNITY COLLEGE,HIGHWAY 150 SOUTH,CALMAR,IA,52132,NA,NA,NA
004589,DES MOINES AREA CMTY COLLEGE,2006 ANKENY BLVD,ANKENY,IA,50021,NA,NA,NA
004590,WESTERN IOWA TECH COMMUNITY COLLEGE,4647 STONE AVE,SIOUX CITY,IA,51106,NA,NA,NA
004595,HAWKEYE COMMUNITY COLLEGE,1501 E ORANGE RD,WATERLOO,IA,50701,NA,NA,NA
004597,IOWA CENTRAL COMMUNITY COLLEGE,330 AVENUE M,FORT DODGE,IA,50501,NA,NA,NA
004598,IOWA WESTERN CMTY CLG-COUNCIL BLUFF,2700 COLLEGE RD BOX 4-C,COUNCIL BLUFFS,IA,51502,NA,NA,NA
004600,NORTHWEST IOWA COMMUNITY COLLEGE,603 WEST PARK STREET,SHELDON,IA,51201,NA,NA,NA
004603,SOUTHEASTERN COMMUNITY COLLEGE,1500 WEST AGENCY RD,WEST BURLINGTON,IA,52655,NA,NA,NA
004608,BARTON COUNTY COMMUNITY COLLEGE,245 NE 30 ROAD,GREAT BEND,KS,67530,NA,NA,NA
004617,NATIONAL COLLEGE,1638 BELL ROAD,NASHVILLE,TN,37211,NA,NA,NA
004619,SULLIVAN UNIVERSITY,3101 BARDSTOWN ROAD,LOUISVILLE,KY,40205,NA,NA,NA
004621,AYERS CAREER COLLEGE,8820 JEWELLA AVENUE,SHREVEPORT,LA,71108,NA,NA,NA
004626,DELGADO COMMUNITY COLLEGE,615 CITY PARK AVE,NEW ORLEANS,LA,70119,NA,NA,NA
